,Name,Ordinal_type,Postcode,Latitude,Longitude
1075,Coventry Walsgrave Superstore,2,CV2 2TS,52.41333426396411, -1.4409743668974273
1076,Coventry Jubilee Crescent Express,1,CV6 3EX,52.43161444539291, -1.5176519122714516
1077,Coventry Cross Point Extra,3,CV2 2SH,52.43381624679358, -1.4328149153442382
1078,Coventry Arena Extra,3,CV6 6GE,52.444167758030666, -1.49139400296455
1079,Coventry Bishopsgate Express,1,CV1 1JN,52.41205181955166, -1.5109256061515852
1080,Craigavon Extra,3,BT64 1AG,54.44566162925638, -6.394071651666262
1081,Carnegie St Superstore,2,BT66 8DH,54.46106828225039, -6.332783295729314
1082,Portadown Superstore,2,BT62 3TN,54.42181839060589, -6.438256086963634
1083,Ifield Express,1,RH11 0PL,51.111644249016834, -0.23004636921541533
1084,Poundhill Express,1,RH10 3BA,51.127318735408956, -0.15527979300713923
1085,Crawley Haslett Ave Express,1,RH10 1AH,51.11373341438735, -0.17531993255895273
1086,Crawley Downland Dr Express,1,RH11 8SW,51.105025908411754, -0.19846469163894653
1087,Crawley Betts Way Express,1,RH10 9UY,51.13529683715599, -0.18644585276888392
1088,Crawley Extra,3,RH10 1GY,51.12350179645606, -0.16346743684005105
1089,Crediton Express,1,EX17 3JP,50.79064569348247, -3.6608827114105225
1090,Crediton Superstore,2,EX17 3FD,50.78364486245087, -3.643424849412875
1091,Holmes Chapel Express,1,CW4 7AJ,53.2017760771718, -2.3580049622858024
1092,Wistaston Express,1,CW2 6PR,53.0830460152496, -2.4581681267227395
1093,Crewe Arms Esso Express,1,CW1 6DN,53.091168105311894, -2.431542586008022
1094,Crewe Extra,3,CW1 2DD,53.09551276816472, -2.436910589410446
1095,Crosby Coronation Rd Express,1,L23 5SR,53.49103133902889, -3.0263927578926086
1096,Thornton Express,1,L23 4TE,53.49934761814611, -3.0037430466270507
1097,Shirley Express,1,CR0 7RA,51.38851647124716, -0.05218558392340977
1098,Croydon Addiscombe Esso Express,1,CR0 6AD,51.37934974737061, -0.08356153964996338
1099,Croydon Whitehorse Rd Express,1,CR0 2JJ,51.38668716053096, -0.09693052021201298
1100,Croydon Esso Express,1,CR0 7ER,51.3815856181782, -0.06286696356710308
1101,Croydon George St Express,1,CR0 1LA,51.373808038750404, -0.09884972871986974
1102,Croydon Rd Express,1,CR0 3PB,51.385830686164894, -0.11043459177017212
1103,Croydon North End Express,1,CR0 1TJ,51.37632410000001, -0.1014655
1104,Croydon Leon House Express,1,CR0 9XT,51.36930999914581, -0.0989999203107339
1105,Croydon Saffron Square Express,1,CR9 2BY,51.37955916184565, -0.09944219651643271
1106,Croydon South End Express,1,CR2 6EA,51.363545191604054, -0.09809978302200761
1107,Shirley W Wickham Esso Express,1,CR0 8DN,51.37665601478039, -0.034414057750848936
1108,Goodmayes Rowallen Express,1,RM8 1XU,51.562908734884786, 0.12092996233772357
1109,Dagenham Oxlow Ln Express,1,RM10 7YA,51.551577321040206, 0.15276119112968445
1110,Dagenham Heathway Express,1,RM10 8QS,51.54123263369556, 0.1482953131198883
1111,Dagenham Shafter Rd Express,1,RM10 8AJ,51.54340050536216, 0.16521371627300052
1112,Dartford Esso Express,1,DA1 3EN,51.447042513929304, 0.19969488016579273
1113,Dartford E Hill Express,1,DA1 1RZ,51.44297601652084, 0.22692427039146423
1114,Temple Belle Dart Express,1,DA1 5LD,51.45625570515155, 0.2283400723911022
1115,Daventry Superstore,2,NN11 4BT,52.257313199447715, -1.1592740533320693
1116,Daventry Ashby Fields Express,1,NN11 0XY,52.27403794760842, -1.1590278757547035
1117,Allestree Express,1,DE22 2GP,52.95365908667223, -1.495837317791029
1118,Alvaston Express,1,DE24 8QN,52.897804014744885, -1.4305562251566295
1119,Derby St Peters Street Express,1,DE1 2AA,52.92140369615883, -1.4760548502674653
1120,Keldholme Lane Express,1,DE24 0RY,52.89170251543177, -1.4171100159323546
1121,Derby Mickleover Superstore,2,DE3 9NH,52.90435150700494, -1.5428093075752258
1122,Chaddesden Esso Express,1,DE21 6NA,52.92521108653945, -1.4400388134918103
1123,Sinfin Express,1,DE24 9HQ,52.884840522173434, -1.486449030400645
1124,Hilton Express,1,DE65 5JR,52.87150323738756, -1.6293829679489136
1125,Devonport Plymouth Express,1,PL1 4GQ,50.36922593546066, -4.169900906964683
1126,Rolle St Express,1,EX8 1HE,50.61944813696355, -3.413485209460987
1127,Barnstaple Taw View Extra,3,EX31 2AS,51.073100341062506, -4.060810804367065
1128,Kingsbridge Superstore,2,TQ7 1QN,50.2858578, -3.7797961
1129,Dewsbury Leeds Rd Express,1,WF12 7DR,53.698034, -1.615931
1130,Dewsbury Esso Express,1,WF12 8AJ,53.691548246477396, -1.6118614375591278
1131,Didcot Cockcroft Express,1,OX11 8LL,51.5984360816633, -1.2491936997203923
1132,Didcot Superstore,2,OX11 9BZ,51.60520235931663, -1.2214444607468522
1133,Armthorpe Express,1,DN3 3DL,53.53607536334077, -1.0502324986836298
1134,Hatfield Station Rd Express,1,DN7 6QD,53.579299860025216, -1.0013625025749207
1135,Doncaster Wheatley Hill Express,1,DN2 5NH,53.53626859942779, -1.099701002240181
1136,Barnsley Rd Express,1,DN5 8QE,53.53674436462024, -1.1674310184050785
1137,Bessacarr Esso Express,1,DN4 7DA,53.499215721041985, -1.073629752039491
1138,Bentley Express,1,DN5 0AP,53.546686544203546, -1.1458071274785198
1139,Doncaster Edenthorpe Superstore,2,DN3 2JE,53.55556997313784, -1.0633076440477662
1140,Doncaster Wentworth Rd Express,1,DN2 4DB,53.53386625672562, -1.1225643338684121
1141,Doncaster Extra,3,DN4 8SN,53.49090979310045, -1.13805177909851
1142,Dudley Highland Rd Esso Express,1,DY1 3BT,52.51701280138458, -2.099538601250801
1143,Dudley Extra,3,DY1 4RP,52.51460041479747, -2.0664061277125256
1144,Gornal Dudley Express,1,DY3 2DA,52.52654773402395, -2.1156603147906528
1145,Dumfries Extra,3,DG2 9BF,55.07495839825923, -3.6269527673721313
1146,Heathhall Dumfries Esso Express,1,DG1 1TT,55.092164205832255, -3.587423712015152
1147,Dumfries Peel Centre Superstore,2,DG1 3PF,55.07530358192829, -3.581559471949647
1148,Dalhousie Esso Express,1,DD5 2SQ,56.47212610870811, -2.848310187782772
1149,Murraygate Express,1,DD1 2EE,56.462149446167885, -2.9685686444958503
1150,Broughty Ferry Express,1,DD5 2AG,56.46724552080399, -2.8745824098587036
1151,Dundee Strathmartine Road Express,1,DD3 7SE,56.474467962813954, -2.98043854232787
1152,Dundee Nethergate Express,1,DD1 4ER,56.45899982853236, -2.9720808164043544
1153,Dundee Monifieth Superstore,2,DD5 4TP,56.48109541172014, -2.8169538156817
1154,Dundee Extra,3,DD3 8QB,56.482745265626356, -2.992551326751709
1155,Dundee Riverside Extra,3,DD2 1UG,56.4546298092239, -2.975395917892456
1156,Dundee South Rd Extra,3,DD2 4SR,56.47106343725462, -3.0418676342544586
1157,Dundee Station Express,1,DD1 4BX,56.45758556737039, -2.9693614427239967
1158,Dundee Hawkhill Express,1,DD1 1NJ,56.46069036605828, -2.983123441450979
1159,Rosyth Superstore,2,KY11 2JF,56.043784294297666, -3.4267687797546387
1160,Dunfermline Express,1,KY11 4RB,56.06027564828413, -3.425014615058899
1161,Dalgety Bay Superstore,2,KY11 9UY,56.03682500311462, -3.3568754490737547
1162,Dunfermline Extra,3,KY11 8EG,56.060775825374435, -3.403400190027268
1163,Dunfermline Fire Station Superstore,2,KY12 7BD,56.07326617750138, -3.463923852291033
1164,Takeley Express,1,CM6 1YE,51.870236780825664, 0.2820353158257527
1165,Dunmow Superstore,2,CM6 1SF,51.87307996252056, 0.347134157527762
1166,Dunstable Langdale Express,1,LU6 3BS,51.87814347333848, -0.5202140612527728
1167,Dunstable High St Esso Express,1,LU6 1LW,51.8921309062842, -0.5290651966748872
1168,Dunstable Extra,3,LU5 4JU,51.88960028371263, -0.48503272883601767
1169,Durham Market Place Express,1,DH1 3NE,54.77663215339252, -1.5760435219593494
1170,Durham North Rd Express,1,DH1 4SH,54.77701081610121, -1.5810357733516867
1171,Langley Moor Superstore,2,DH7 8JG,54.759390257147956, -1.6090920567512512
1172,Durham Extra,3,DH1 2XA,54.77847530547827, -1.5422079597989113
1173,East Kilbride Express,1,G75 8YQ,55.75712295680709, -4.201010214134541
1174,East Kilbride Superstore,2,G74 2AU,55.76396727093367, -4.152719425829052
1175,Willingdon Freshwater Square Express,1,BN22 0PS,50.80676697387458, 0.253259539604187
1176,Eastern Seaside Rd Express,1,BN21 3PA,50.76901788444478, 0.2932780981063843
1177,Eastbourne Extra,3,BN23 6QD,50.7860916432603, 0.3034176441455738
1178,Eastbourne Seaside Express,1,BN22 7RH,50.780391023914355, 0.30059127509940886
1179,Eastbourne Meads Express,1,BN20 7RH,50.75526086378304, 0.2676178458308076
1180,Eastbourne Hampden Park Superstore,2,BN22 9NG,50.79726174236775, 0.2782310338670202
1181,Eastbourne Grove Express,1,BN21 4UJ,50.76674768936964, 0.2785485023948864
1182,Eastbourne Langney Shopping Centre Superstore,2,BN23 7RT,50.80318551395733, 0.3033991284631865
1183,Eastleigh Twyford Rd Esso Express,1,SO50 4HP,50.979474150019655, -1.3491404647270744
1184,Valley Park Soton Express,1,SO53 4ST,50.97780879650444, -1.4023400098085403
1185,Eastleigh Bishopstoke Express,1,SO50 6LA,50.970011863265064, -1.3386735802760086
1186,Ashdown Rd Express,1,SO53 5RD,50.99963457434206, -1.3873019452000768
1187,Eastleigh The Swan Centre Express,1,SO50 5PN,50.96675350830614, -1.3525892486984592
1188,Fair Oak Esso Express,1,SO50 7HD,50.965160423953364, -1.2979449238810048
1189,Canons Park Express,1,HA8 6RW,51.607608351414854, -0.2960796654224396
1190,Edgware Hale Ln Express,1,HA8 8NP,51.6162903422013, -0.27499616146087646
1191,Edgware Canons Corner Esso Express,1,HA8 8AF,51.62178845336033, -0.29172740412036546
1192,Edgware Glengall Rd Express,1,HA8 8TE,51.62649769572983, -0.2704489713369185
1193,Edgware Mollisonway Express,1,HA8 5QH,51.59796465960217, -0.27973743435859433
1194,Great Junction St Express,1,EH6 5LJ,55.973219608046804, -3.1756268441677094
1195,Fountainbridge Express,1,EH3 9QG,55.94306130363056, -3.209260404109955
1196,Princes St Express,1,EH2 4BL,55.95047764044169, -3.2069585263774303
1197,Causewayside Express,1,EH9 1PR,55.93603154827006, -3.180269755584959
1198,Glasgow Rd Express,1,EH12 9BH,55.93489025409261, -3.3338340011937984
1199,Roseburn Express,1,EH12 5NG,55.9452998080848, -3.233400078866413
1200,Gracemount Express,1,EH16 6RS,55.90248236628537, -3.1550395488739014
1201,Willowbrae Rd Esso Express,1,EH8 7NG,55.947223458221536, -3.1374348776171246
1202,Edinburgh Dundas Express,1,EH3 6JN,55.95731974953643, -3.199639994691097
1203,Corstorphine Extra,3,EH12 7UQ,55.93959960572549, -3.2934266499543363
1204,Earl Grey St Express,1,EH3 9BN,55.94432665842341, -3.2049058453867474
1205,Davidson'S Mains Superstore,2,EH4 6AA,55.96612715147888, -3.2742127776145935
1206,Leith Walk Express,1,EH7 5HW,55.961353972576454, -3.1802358134918904
1207,Queensferry Rd Express,1,EH4 7QD,55.960124191325974, -3.295426368713379
1208,Holyrood Rd Express,1,EH8 8AU,55.95034721458266, -3.1783613562583923
1209,Craiglockhart Express,1,EH14 1AT,55.92681248538111, -3.232750813558596
1210,Broughton Rd Superstore,2,EH7 4EW,55.96327554248287, -3.196302652359009
1211,Stenhouse Place Express,1,EH11 3DQ,55.933276837716846, -3.260657635581985
1212,Leith Superstore,2,EH6 8HL,55.96995448679348, -3.17062143005318
1213,Haymarket Express,1,EH12 5LQ,55.9461453163927, -3.2224490303065623
1214,Picardy Place Express,1,EH1 3JT,55.956975586646244, -3.1871777772903442
1215,Edinburgh Nicholson Street Express,1,EH8 9EW,55.94477664248664, -3.183591663837433
1216,Colinton Superstore,2,EH13 9AH,55.91150041028414, -3.238654711639356
1217,Bruntsfield Express,1,EH10 5DN,55.93418448813577, -3.2108375430107117
1218,Hermiston Gait Superstore,2,EH11 4DG,55.92464089457445, -3.3054457436785567
1219,Niddrie Express,1,EH16 4DT,55.93277516382099, -3.136912587801021
1220,Little Sutton Express,1,CH66 3RE,53.28120434386618, -2.942590257168831
1221,Sutton Arms Ellesmere Express,1,CH66 3JT,53.27622426542151, -2.9261538368053834
1222,Emsworth Express,1,PO10 7BY,50.84856885095509, -0.936639465553526
1223,Southbourne Express,1,PO10 8LS,50.8502248710702, -0.9085939033059276
1224,Enfield Windmill Hill Express,1,EN2 7AE,51.653796722559655, -0.09132788346505549
1225,Enfield Ponders End Extra,3,EN3 4DP,51.647950331444264, -0.0476306676864624
1226,Enfield Esso Express,1,EN3 5UT,51.66574632111106, -0.042961677581843105
1227,Enfield Lock Express,1,EN3 6GS,51.66885998494177, -0.016378909279077813
1228,Enfield Southbury Rd Superstore,2,EN1 1NW,51.65094860725229, -0.07678090484638522
1229,Epping Superstore,2,CM16 4BA,51.69716306990441, 0.10803015902638435
1230,Theydon Bois Express,1,CM16 7EU,51.6718584919961, 0.09995323870166217
1231,Ruxley Ln Express,1,KT19 9JS,51.362923700733035, -0.2765746490786114
1232,Ewell Esso Express,1,KT17 1PG,51.34500809336762, -0.24888147926040993
1233,Epsom Horton Express,1,KT19 8SP,51.34655925828503, -0.2838858605752903
1234,Epsom Station Express,1,KT19 8EU,51.33429, -0.268611
1235,Harwich Express,1,CO12 4RJ,51.930016160020074, 1.2428383883058025
1236,New Road Chingford Express,1,E4 9EY,51.61777333642098, -0.005417923129975577
1237,Colchester Express,1,CO1 1DH,51.88966, 0.89956
1238,High Street Rayleigh Express,1,SS6 7BY,51.58593125904258, 0.6048592873882042
1239,Grange Road Express,1,CM11 2RF,51.6133282250345, 0.43061126747645506
1240,Exeter Cowick St Express,1,EX4 1HS,50.71573548828805, -3.5438793897628784
1241,Exeter High Street Express,1,EX4 3RH,50.72406485945925, -3.5309001803398132
1242,Exwick Express,1,EX4 2DQ,50.72643264384242, -3.55014905333519
1243,Sidwell St Express,1,EX4 6PJ,50.72831557949394, -3.5223104059696198
1244,Heavitree Esso Express,1,EX1 2RN,50.72168761601128, -3.5030990839004517
1245,Exminster Express,1,EX6 8DB,50.67900550120347, -3.495134058504572
1246,Exeter Vale Extra,3,EX2 7EZ,50.7085575909183, -3.482353396695337
1247,Exmouth Churchill Rd Express,1,EX8 4JJ,50.637028, -3.392954
1248,Exmouth Superstore,2,EX8 2TS,50.627835, -3.385718
1249,Camelon Esso Express,1,FK1 5BS,56.00167767205494, -3.8015028834342957
1250,Falkirk Redding Rd Superstore,2,FK2 9RA,55.98437996380933, -3.7377344232787664
1251,Falkirk Superstore,2,FK1 4JB,56.00593648146762, -3.821421875653983
1252,Falkirk Grahams Rd Superstore,2,FK1 1LW,56.002638963582804, -3.782345792299111
1253,Falmouth Express,1,TR11 3XA,50.15145390519111, -5.063418936176305
1254,Falmouth Killigrew Express,1,TR11 3PQ,50.15580474709665, -5.07165453863422
1255,Fareham Superstore,2,PO16 0LE,50.85092612404066, -1.1755735260982192
1256,Fareham Whiteley Superstore,2,PO15 7LL,50.88639570598129, -1.2457653880119324
1257,Farnham Hale Express,1,GU9 0JH,51.234744034664686, -0.8008987410062218
1258,Ridgway Rd Express,1,GU9 8NN,51.202472051587854, -0.7957443594932556
1259,Hanworth Express,1,TW13 6SA,51.43075847965762, -0.3899516863782537
1260,Feltham Superstore,2,TW13 4EX,51.44377764113398, -0.41315572023768254
1261,Feltham Dukes Green Superstore,2,TW14 0LH,51.45939135065129, -0.4148800437392164
1262,Feltham Horse And Groom Express,1,TW13 6AH,51.44085946525258, -0.38825511932373047
1263,North Feltham Rd Exp,1,TW140JY,51.458337068611606, -0.40360194477466393
1264,West Moors Express,1,BH22 0JB,50.82392046311937, -1.8876256747989828
1265,West Parley Express,1,BH22 8EB,50.78115545026595, -1.8820658326148987
1266,Glenmoor Rd Bournemouth Express,1,BH22 8QE,50.79288121317354, -1.8922855658524895
1267,Ferndown Superstore,2,BH22 9TH,50.80138961594728, -1.8924160121208615
1268,Ancells Farm Express,1,GU51 2XF,51.295019006377586, -0.8234927714298768
1269,Fleet Esso Express,1,GU52 6AB,51.26394897462713, -0.8273415174789989
1270,Folkestone Bouverie Rd Express,1,CT20 2SZ,51.07794366278369, 1.172216534614563
1271,Folkestone Foord Rd Express,1,CT19 5AB,51.08449466827488, 1.1782434116101514
1272,Hawkinge Express,1,CT18 7BS,51.11558787147942, 1.1645231011882373
1273,Folkestone Superstore,2,CT19 4QJ,51.09042695525243, 1.1297888385434884
1274,Folkestone Dover Rd Express,1,CT19 6NH,51.08828131694596, 1.1878248693969908
1275,Fort William High Street Express,1,PH33 6AU,56.81896177655249, -5.108926892280579
1276,Fort William Express,1,PH33 6EU,56.81979711769007, -5.1082872526021745
1277,Gateshead Trinity Square Extra,3,NE8 1AG,54.96371437295033, -1.602906882762909
1278,Gateshead Express,1,NE8 1QP,54.955395279660245, -1.6078206896781921
1279,Gateshead Carr Hill Rd Express,1,NE10 9EL,54.94304100542361, -1.5761915020062456
1280,Chalfont St Peter Esso Express,1,SL9 0NP,51.61374832435185, -0.5561615423279136
1281,Gerrards Cross Superstore,2,SL9 8ER,51.58781301144687, -0.5527878048934554
1282,Rainham Shopping Centre Superstore,2,ME8 7HW,51.364121, 0.607233
1283,Gillingham Sturdee Ave Express,1,ME7 2HN,51.38005789925141, 0.5627918243408203
1284,Gillingham Kent Extra,3,ME8 0GX,51.36761393448181, 0.5833143366908189
1285,Victory Pier Gillingham Express,1,ME7 1TZ,51.39510473554875, 0.5565511951065218
1286,Yorkhill Express,1,G3 8ND,55.864130515423646, -4.282894038028758
1287,Glasgow Union St Express,1,G1 3QQ,55.86045763, -4.256661807
1288,Westburn Esso Express,1,G14 9UY,55.87518767170797, -4.3420162949223595
1289,Glasgow Craigmarloch Superstore,2,G68 0EZ,55.95462109780967, -4.022675156593323
1290,North St Express,1,G3 7DA,55.86457175546886, -4.271683394908905
1291,Millbrae Rd Express,1,G42 9UA,55.827217058756936, -4.27005492394257
1292,Renfield St Express,1,G2 5AH,55.86109, -4.257053
1293,Queen Express,1,G20 8NX,55.88159003544926, -4.282654533250034
1294,Trongate Express,1,G1 5HF,55.857271842370885, -4.24880013631082
1295,Hanover Express,1,G4 0PY,55.866455, -4.247972
1296,Argyle St Express,1,G2 8LY,55.859120992403255, -4.262840796671649
1297,Glasgow St Enoch Express,1,G1 4BW,55.85702442762275, -4.254874073483734
1298,Kirkintilloch Superstore,2,G66 1JH,55.93945963674741, -4.157422509895696
1299,Cardonald Esso Express,1,G52 3QA,55.84543792188333, -4.358393400934801
1300,Dumbarton Rd Express,1,G11 6AA,55.870661762389524, -4.302361160516739
1301,Glasgow Sauchiehall Street Express,1,G2 3HQ,55.865320419168256, -4.260945178730253
1302,Burnside Superstore,2,G73 3RJ,55.818665464677515, -4.201744794845581
1303,Napiershall Express,1,G20 7YA,55.87612217681894, -4.271359521976592
1304,Cochrane Square Express,1,G1 1EJ,55.859813, -4.246414
1305,Glasgow Byres Road Express,1,G12 9BG,55.8760247764601, -4.292525122883717
1306,Kilmarnock Rd Express,1,G43 2XS,55.82470025046476, -4.285876636996668
1307,Parkhead Forge Extra,3,G31 4BG,55.85591243493956, -4.212119008973612
1308,Glasgow Gt Westrn Exp,1,G4 9HS,55.873565335318894, -4.276784956455231
1309,Glasgow Victoria Express,1,G42 8YU,55.8360976514751, -4.265264875673218
1310,Paisley Rd Express,1,G5 8RJ,55.85345791635988, -4.2778706640213615
1311,Sauchiehall St Express,1,G2 3LW,55.866238554306506, -4.267874457227305
1312,Clarkston Express,1,G76 7AT,55.78910672733924, -4.276433547966183
1313,Crookston Road Express,1,G53 7TZ,55.83297091462348, -4.363020865081788
1314,Merchant Express,1,G1 1NL,55.85736339734733, -4.242561679727487
1315,Glasgow Milngavie Superstore,2,G62 6NB,55.939743063900806, -4.314907193183899
1316,Glasgow Knightswood Superstore,2,G14 0YU,55.88578369457791, -4.3588632345199585
1317,Silverburn Extra,3,G53 6AG,55.82271805982695, -4.340111028760321
1318,Bishopbriggs Express,1,G64 2AB,55.90287643287337, -4.227897681457762
1319,Glasgow Queen Street Express,1,G1 3DN,55.85978363312637, -4.25163370580772
1320,Shettleston Extra,3,G32 7JE,55.85300164945588, -4.163737893104553
1321,Old Dumbarton Rd Express,1,G3 8RB,55.86698638981237, -4.290743241946055
